annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses
2024;764100106;Portes de la Ville-Moulin à Poudre;;;IMPASSE;DES SALETS;IMPASSE DES SALETS;1;342.085;TERTIAIRE;ENT;61;76410;Maromme;200023414;76;28;243850
2023;132030202;Les Facultés;20;B;RUE;DE CRIMEE;20 B RUE DE CRIMEE;1;1312.432;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;243887
2022;132150302;Denis Papin;43;;BOULEVARD;DE LA MEDITERRANEE;43 BOULEVARD DE LA MEDITERRANEE;1;14.805;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;243897
2022;132150603;La Dauphine-Tilleuls;42;;BOULEVARD;DE LA PADOUANE;42 BOULEVARD DE LA PADOUANE;1;94.583;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;243928
2022;132110609;William Booth;123;;BOULEVARD;DE LA POMME;123 BOULEVARD DE LA POMME;1;517.559;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;243963
2024;625600000;Marquise (commune non irisée);;;RUE;DES PRES;RUE DES PRES;1;81.046;TERTIAIRE;ENT;61;62560;Marquise;246200380;62;32;244033
2022;132090405;Mazargues Village;19;;RUE;DE LA TREILLE;19 RUE DE LA TREILLE;1;186.557;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244052
2023;132110501;La Millière;;;BOULEVARD;DE LA FONTAINE;BOULEVARD DE LA FONTAINE;1;153.578;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244169
2022;132010505;Saint-Charles-Gare;;;SQUARE;DE NARVIK;SQUARE DE NARVIK;1;38.755;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244234
2024;213909801;ZAC;13;;RUE;GUSTAVE EIFFEL;13 RUE GUSTAVE EIFFEL;1;283.062;TERTIAIRE;ENT;61;21390;Marsannay-la-Côte;242100410;21;27;244247
2023;132150603;La Dauphine-Tilleuls;42;;BOULEVARD;DE LA PADOUANE;42 BOULEVARD DE LA PADOUANE;1;129.778;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244336
2022;132150705;Fabrettes Bourrely;335;;AVENUE;DE SAINT ANTOINE;335 AVENUE DE SAINT ANTOINE;1;422.648;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244338
2023;132110609;William Booth;123;;BOULEVARD;DE LA POMME;123 BOULEVARD DE LA POMME;1;467.237;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244373
2022;132150903;Cité et Résidence Saint-Louis;;;AVENUE;DE SAINT LOUIS;AVENUE DE SAINT LOUIS;1;489.087;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244383
2023;132160104;Saumaty;;;RUE;DE LA TRAVERSE;RUE DE LA TRAVERSE;1;230.248;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244475
2023;132090405;Mazargues Village;19;;RUE;DE LA TREILLE;19 RUE DE LA TREILLE;1;171.495;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244480
2024;132131004;Daudet Perrin;31;;RUE;ALPHONSE DAUDET;31 RUE ALPHONSE DAUDET;1;224.882;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244524
2024;132130302;Malpasse-Roubaix;119;;RUE;ALPHONSE DAUDET;119 RUE ALPHONSE DAUDET;1;554.753;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244528
2024;132081004;Centre Vie Bonneveine;117;;AVENUE;ANDRE ZENATTI;117 AVENUE ANDRE ZENATTI;1;102.825;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244595
2023;132010505;Saint-Charles-Gare;;;SQUARE;DE NARVIK;SQUARE DE NARVIK;1;50.177;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244673
2024;13214xxxx;Fictif - Marseille;44;;RUE;BERNARD DU BOIS;44 RUE BERNARD DU BOIS;1;467.954;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244755
2023;132150705;Fabrettes Bourrely;335;;AVENUE;DE SAINT ANTOINE;335 AVENUE DE SAINT ANTOINE;1;369.456;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244797
2024;132090704;La Jarre-Roy d'Espagne;;;;BUREAUPARC RUE REATTU BT H;BUREAUPARC RUE REATTU BT H;1;59.865;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244807
2022;132060102;Fiolle-Castellane;5;;RUE;DES VIGNERONS;5 RUE DES VIGNERONS;1;30.407;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244825
2022;132060601;Torrents-Escat;47;;RUE;DRAGON;47 RUE DRAGON;1;541.81;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244840
2023;132150903;Cité et Résidence Saint-Louis;;;AVENUE;DE SAINT LOUIS;AVENUE DE SAINT LOUIS;1;426.274;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244847
2022;132120201;Dessuard-Rosière;;;AVENUE;DU 24 AVRIL 1915;AVENUE DU 24 AVRIL 1915;1;150.403;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244851
2024;132070603;Tobelem-Endoume;6;;RUE;CANDOLLE;6 RUE CANDOLLE;1;346.669;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244869
2023;132110801;Saint-Menet;64;;AVENUE;DE SAINT MENET;64 AVENUE DE SAINT MENET;1;240.363;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244886
2024;132070604;Dellepiane;;;;CHANTIER AGH;CHANTIER AGH;1;140.245;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244943
2022;132080601;Port de la Pointe Rouge;2;;PROMENADE;DU GRAND LARGE;2 PROMENADE DU GRAND LARGE;1;137.371;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;244951
2022;132160301;Grawitz Labro;70;;CHEMIN;DU PASSET;70 CHEMIN DU PASSET;1;13195.822;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245042
2024;132080102;Hambourg Sablier;187;;AVENUE;CLOT BEY;187 AVENUE CLOT BEY;1;131.688;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245048
2022;132160104;Saumaty;;;RUE;DU POSTE;RUE DU POSTE;1;248.099;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245067
2022;132080701;Turcat Méry;93;;AVENUE;DU PRADO;93 AVENUE DU PRADO;1;1171.128;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245069
2024;132150502;Cap Pinède;1;;RUE;COUGIT;1 RUE COUGIT;2;1143.418;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245111
2022;132080803;Orado-Carmagnole;343;;AVENUE;DU PRADO;343 AVENUE DU PRADO;1;838.946;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245112
2022;132090204;Valmante-Colline Saint-Joseph;84;;BOULEVARD;DU REDON;84 BOULEVARD DU REDON;1;201.595;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245180
2022;132090501;Parc des Cèdres-Panouse;83;;BOULEVARD;DU REDON;83 BOULEVARD DU REDON;1;191.637;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245189
2022;132080101;Les Vagues;74;;BOULEVARD;DU SABLIER;74 BOULEVARD DU SABLIER;1;2038.17;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245241
2024;132081004;Centre Vie Bonneveine;;;AVENUE;DE BONNEVEINE;AVENUE DE BONNEVEINE;1;22.254;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245264
2024;132030202;Les Facultés;20;B;RUE;DE CRIMEE;20 B RUE DE CRIMEE;1;1202.218;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245310
2023;132060102;Fiolle-Castellane;5;;RUE;DES VIGNERONS;5 RUE DES VIGNERONS;1;38.064;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245338
2023;132060601;Torrents-Escat;47;;RUE;DRAGON;47 RUE DRAGON;1;360.019;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245356
2023;132120201;Dessuard-Rosière;;;AVENUE;DU 24 AVRIL 1915;AVENUE DU 24 AVRIL 1915;1;149.256;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245366
2022;132030304;Briancon;83;;RUE;FELIX PYAT;83 RUE FELIX PYAT;1;10966.428;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245391
2022;132120501;Saint-Jean du Désert;;;;FRANCE TELECOM;FRANCE TELECOM;1;70.494;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245444
2023;132080601;Port de la Pointe Rouge;2;;PROMENADE;DU GRAND LARGE;2 PROMENADE DU GRAND LARGE;1;151.767;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245481
2022;132040401;Trois Frères Carasso;35;;BOULEVARD;FRANCOISE DUPARC;35 BOULEVARD FRANCOISE DUPARC;1;567.491;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245491
2023;132160301;Grawitz Labro;70;;CHEMIN;DU PASSET;70 CHEMIN DU PASSET;1;15195.896;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245573
2024;132110501;La Millière;;;BOULEVARD;DE LA FONTAINE;BOULEVARD DE LA FONTAINE;1;155.297;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245582
2024;132150803;Plan d'Aou-Mimet;10;;ROUTE;DE LA GAVOTTE;10 ROUTE DE LA GAVOTTE;1;134.965;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245594
2023;132080701;Turcat Méry;93;;AVENUE;DU PRADO;93 AVENUE DU PRADO;1;1090.09;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245605
2023;132080803;Orado-Carmagnole;343;;AVENUE;DU PRADO;343 AVENUE DU PRADO;1;817.09;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245659
2022;132090704;La Jarre-Roy d'Espagne;19;;RUE;JACQUES REATTU;19 RUE JACQUES REATTU;1;199.905;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245723
2022;132090704;La Jarre-Roy d'Espagne;18;;RUE;JACQUES REATTU;18 RUE JACQUES REATTU;1;16.069;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245725
2023;132090204;Valmante-Colline Saint-Joseph;84;;BOULEVARD;DU REDON;84 BOULEVARD DU REDON;1;177.331;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245731
2023;132090501;Parc des Cèdres-Panouse;83;;BOULEVARD;DU REDON;83 BOULEVARD DU REDON;1;219.685;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245736
2024;132110609;William Booth;123;;BOULEVARD;DE LA POMME;123 BOULEVARD DE LA POMME;1;445.768;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245795
2023;132080101;Les Vagues;74;;BOULEVARD;DU SABLIER;74 BOULEVARD DU SABLIER;1;2046.35;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245795
2022;132140701;Anatole de la Forge;9;;BOULEVARD;JOURDAN;9 BOULEVARD JOURDAN;1;848.202;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245826
2022;132030201;Général Leclerc;2;;RUE;JULES FERRY;2 RUE JULES FERRY;1;3446.043;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245853
2024;13215xxxx;Fictif - Marseille;;;BOULEVARD;DE LA STATION;BOULEVARD DE LA STATION;1;307.47;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245882
2024;132090405;Mazargues Village;19;;RUE;DE LA TREILLE;19 RUE DE LA TREILLE;1;147.596;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245901
2022;132010301;Rome;40;;;LA CANEBIERE;40 LA CANEBIERE;1;87.806;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245910
2023;132030304;Briancon;83;;RUE;FELIX PYAT;83 RUE FELIX PYAT;1;10922.635;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245951
2022;132150604;Z.I. La Delorme;;;;LE VULCAIAN ZI LA DELORME;LE VULCAIAN ZI LA DELORME;1;2957.348;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;245965
2023;132120501;Saint-Jean du Désert;;;;FRANCE TELECOM;FRANCE TELECOM;1;21.757;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246013
2022;132070301;Les Îles;;;;LOT VILLAGE DU FRIOUL;LOT VILLAGE DU FRIOUL;1;307.396;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246017
2023;132040401;Trois Frères Carasso;35;;BOULEVARD;FRANCOISE DUPARC;35 BOULEVARD FRANCOISE DUPARC;1;547.168;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246065
2024;132010505;Saint-Charles-Gare;;;SQUARE;DE NARVIK;SQUARE DE NARVIK;1;51.128;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246090
2022;132120201;Dessuard-Rosière;;;RUE;MAURICE MASSIAS;RUE MAURICE MASSIAS;1;36.184;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246122
2022;132100201;Toulon-Galinat;19;;RUE;MENPENTI;19 RUE MENPENTI;1;1010.322;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246139
2022;132100302;Hippodrome Vivaux;250;;BOULEVARD;MIREILLE LAUZE;250 BOULEVARD MIREILLE LAUZE;1;20.649;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246200
2024;132150705;Fabrettes Bourrely;335;;AVENUE;DE SAINT ANTOINE;335 AVENUE DE SAINT ANTOINE;1;318.216;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246202
2022;132010503;Flammarion;26;;BOULEVARD;NATIONAL;26 BOULEVARD NATIONAL;1;2093.356;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246249
2024;132150903;Cité et Résidence Saint-Louis;;;AVENUE;DE SAINT LOUIS;AVENUE DE SAINT LOUIS;1;392.284;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246251
2024;132110801;Saint-Menet;64;;AVENUE;DE SAINT MENET;64 AVENUE DE SAINT MENET;1;238.927;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246289
2022;132120604;Rougemont-Les Amandiers;;;;ORANGE MARS BEAUMONT 139607;ORANGE MARS BEAUMONT 139607;1;403.767;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246307
2023;132090704;La Jarre-Roy d'Espagne;19;;RUE;JACQUES REATTU;19 RUE JACQUES REATTU;1;174.783;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246321
2023;132090704;La Jarre-Roy d'Espagne;18;;RUE;JACQUES REATTU;18 RUE JACQUES REATTU;1;15.438;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246323
2023;132140701;Anatole de la Forge;9;;BOULEVARD;JOURDAN;9 BOULEVARD JOURDAN;1;800.155;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246450
2023;132030201;Général Leclerc;2;;RUE;JULES FERRY;2 RUE JULES FERRY;1;3002.065;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246481
2023;132010301;Rome;40;;;LA CANEBIERE;40 LA CANEBIERE;1;83.46;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246542
2023;132150604;Z.I. La Delorme;;;;LE VULCAIAN ZI LA DELORME;LE VULCAIAN ZI LA DELORME;1;2105.236;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246615
2023;132070301;Les Îles;;;;LOT VILLAGE DU FRIOUL;LOT VILLAGE DU FRIOUL;1;294.317;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246675
2022;132090803;Romain Rolland-Claudel;393;;RUE;ROLLAND;393 RUE ROLLAND;1;340.145;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246694
2024;132060601;Torrents-Escat;47;;RUE;DRAGON;47 RUE DRAGON;1;300.318;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246769
2024;132120201;Dessuard-Rosière;;;AVENUE;DU 24 AVRIL 1915;AVENUE DU 24 AVRIL 1915;1;148.18;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246779
2023;132120201;Dessuard-Rosière;;;RUE;MAURICE MASSIAS;RUE MAURICE MASSIAS;1;57.465;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246796
2023;132100201;Toulon-Galinat;19;;RUE;MENPENTI;19 RUE MENPENTI;1;911.369;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246817
2022;132050302;Ferrari;75;;RUE;SAINT PIERRE;75 RUE SAINT PIERRE;1;853.863;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246845
2022;132010402;d'Estienne d'Orves;3;;RUE;SAINTE;3 RUE SAINTE;2;759.896;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246878
2023;132100302;Hippodrome Vivaux;250;;BOULEVARD;MIREILLE LAUZE;250 BOULEVARD MIREILLE LAUZE;1;20.997;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246886
2024;132080601;Port de la Pointe Rouge;2;;PROMENADE;DU GRAND LARGE;2 PROMENADE DU GRAND LARGE;1;146.887;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246902
2023;132010503;Flammarion;26;;BOULEVARD;NATIONAL;26 BOULEVARD NATIONAL;1;2097.493;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;246944
2024;132160301;Grawitz Labro;70;;CHEMIN;DU PASSET;70 CHEMIN DU PASSET;1;16815.285;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247005
2023;132120604;Rougemont-Les Amandiers;;;;ORANGE MARS BEAUMONT 139607;ORANGE MARS BEAUMONT 139607;1;358.811;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247009
2022;132110801;Saint-Menet;6;;RUE;URBAIN V;6 RUE URBAIN V;1;267.744;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247031
2024;132080701;Turcat Méry;93;;AVENUE;DU PRADO;93 AVENUE DU PRADO;1;840.762;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247040
2022;132020401;L'Évêché-Les Docks;;;;URR JOLIETTE;URR JOLIETTE;1;1261.671;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247047
2023;132150502;Cap Pinède;3;;RUE;PAUL BRUTUS;3 RUE PAUL BRUTUS;1;15.101;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247080
2024;132080803;Orado-Carmagnole;343;;AVENUE;DU PRADO;343 AVENUE DU PRADO;1;665.938;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247093
2022;112200000;Marseillette (commune non irisée);;;ROUTE;DE BADENS;ROUTE DE BADENS;1;9.984;TERTIAIRE;ENT;61;11220;Marseillette;200035715;11;76;247154
2024;132090204;Valmante-Colline Saint-Joseph;84;;BOULEVARD;DU REDON;84 BOULEVARD DU REDON;1;160.298;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247166
2024;132090501;Parc des Cèdres-Panouse;83;;BOULEVARD;DU REDON;83 BOULEVARD DU REDON;1;239.88;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247173
2024;132080101;Les Vagues;74;;BOULEVARD;DU SABLIER;74 BOULEVARD DU SABLIER;1;1983.152;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247226
2023;132160104;Saumaty;261;;RUE;RABELAIS;261 RUE RABELAIS;1;0.011;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247282
2024;132090405;Mazargues Village;89;;RUE;EMILE ZOLA;89 RUE EMILE ZOLA;1;120.59;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247307
2022;712850000;Martigny-le-Comte (commune non irisée);;;;GROUPE FRANCE TELECOM;GROUPE FRANCE TELECOM;1;119.908;TERTIAIRE;ENT;61;71285;Martigny-le-Comte;200071884;71;27;247359
2024;132030304;Briancon;83;;RUE;FELIX PYAT;83 RUE FELIX PYAT;1;10168.078;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247371
2023;132090803;Romain Rolland-Claudel;393;;RUE;ROLLAND;393 RUE ROLLAND;1;401.99;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247374
2024;132040401;Trois Frères Carasso;35;;BOULEVARD;FRANCOISE DUPARC;35 BOULEVARD FRANCOISE DUPARC;1;471.939;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247499
2022;130560118;Les Capucins Rayettes;;;ROUTE;DE MARTIGUES;ROUTE DE MARTIGUES;1;304.197;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;247541
2023;132050302;Ferrari;75;;RUE;SAINT PIERRE;75 RUE SAINT PIERRE;1;763.216;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247546
2022;130560103;Plaine de Courouche;;;CHEMIN;DE SAINT PIERRE;CHEMIN DE SAINT PIERRE;1;493.427;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;247554
2023;132010402;d'Estienne d'Orves;3;;RUE;SAINTE;3 RUE SAINTE;2;741.429;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247592
2022;130560114;Saint-Macaire Plan Fossan;;;CHEMIN;JEAN LURCAT;CHEMIN JEAN LURCAT;1;149.763;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;247645
2024;132090704;La Jarre-Roy d'Espagne;18;;RUE;JACQUES REATTU;18 RUE JACQUES REATTU;1;7.834;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247748
2023;132020401;L'Évêché-Les Docks;;;;URR JOLIETTE;URR JOLIETTE;1;1019.167;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247754
2023;112200000;Marseillette (commune non irisée);;;ROUTE;DE BADENS;ROUTE DE BADENS;1;12.994;TERTIAIRE;ENT;61;11220;Marseillette;200035715;11;76;247868
2022;764140000;Martin-Église (commune non irisée);;;RUE;SAINT MARTIN;RUE SAINT MARTIN;1;66.797;TERTIAIRE;ENT;61;76414;Martin-Église;247600786;76;28;247868
2024;132140701;Anatole de la Forge;9;;BOULEVARD;JOURDAN;9 BOULEVARD JOURDAN;1;784.791;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247874
2024;132030201;Général Leclerc;2;;RUE;JULES FERRY;2 RUE JULES FERRY;1;3021.499;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247903
2024;132010301;Rome;40;;;LA CANEBIERE;40 LA CANEBIERE;1;85.573;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247964
2024;132010301;Rome;32;;;LA CANEBIERE;32 LA CANEBIERE;1;115.313;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;247967
2024;132150604;Z.I. La Delorme;;;;LE VULCAIAN ZI LA DELORME;LE VULCAIAN ZI LA DELORME;1;1604.05;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248036
2023;712850000;Martigny-le-Comte (commune non irisée);;;;GROUPE FRANCE TELECOM;GROUPE FRANCE TELECOM;1;112.94;TERTIAIRE;ENT;61;71285;Martigny-le-Comte;200071884;71;27;248076
2022;112250000;Mas-Saintes-Puelles (commune non irisée);;;;RELAIS HERTZIEN;RELAIS HERTZIEN;1;85.665;TERTIAIRE;ENT;61;11225;Mas-Saintes-Puelles;200035855;11;76;248096
2024;132070301;Les Îles;;;;LOT VILLAGE DU FRIOUL;LOT VILLAGE DU FRIOUL;1;302.776;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248096
2024;132100401;Gardanne-Fauvière;3;;RUE;LOUIS CONTE;3 RUE LOUIS CONTE;1;128.663;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248115
2024;132120201;Dessuard-Rosière;;;RUE;MAURICE DERMERGUERIAN;RUE MAURICE DERMERGUERIAN;1;61.233;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248218
2024;132100201;Toulon-Galinat;19;;RUE;MENPENTI;19 RUE MENPENTI;1;747.578;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248242
2023;130560118;Les Capucins Rayettes;;;ROUTE;DE MARTIGUES;ROUTE DE MARTIGUES;1;258.039;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;248243
2023;130560103;Plaine de Courouche;;;CHEMIN;DE SAINT PIERRE;CHEMIN DE SAINT PIERRE;3;432.68;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;248259
2024;132100302;Hippodrome Vivaux;250;;BOULEVARD;MIREILLE LAUZE;250 BOULEVARD MIREILLE LAUZE;1;19.29;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248319
2024;132010503;Flammarion;26;;BOULEVARD;NATIONAL;26 BOULEVARD NATIONAL;1;1990.421;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248371
2023;130560114;Saint-Macaire Plan Fossan;;;CHEMIN;JEAN LURCAT;CHEMIN JEAN LURCAT;1;157.104;TERTIAIRE;ENT;61;13056;Martigues;200054807;13;93;248372
2022;913770114;Atlantis-Massy-sud;2;;RUE;AMPERE;2 RUE AMPERE;1;266.568;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248387
2024;132060102;Fiolle-Castellane;;;;NUMERICABLE;NUMERICABLE;1;40.38;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248437
2024;132120604;Rougemont-Les Amandiers;;;;ORANGE MARS BEAUMONT 139607;ORANGE MARS BEAUMONT 139607;1;333.94;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248440
2024;132080806;Provence-Île-de-France;526;;RUE;PARADIS;526 RUE PARADIS;1;152.838;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248457
2022;913770108;Place de France;1;;RUE;DE LONDRES;1 RUE DE LONDRES;1;325.577;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248510
2022;913770103;Nouveau Villaine;5;;RUE;DE MIGNEAUX;5 RUE DE MIGNEAUX;1;208.027;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248517
2022;913770114;Atlantis-Massy-sud;147;;AVENUE;DE PARIS;147 AVENUE DE PARIS;1;1731.926;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248535
2022;913770114;Atlantis-Massy-sud;127;;AVENUE;DE PARIS;127 AVENUE DE PARIS;1;486.535;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248540
2022;913770114;Atlantis-Massy-sud;2;;RUE;DU CHEMIN DES FEMMES;2 RUE DU CHEMIN DES FEMMES;1;81.652;TERTIAIRE;ENT;61;91377;Massy;200056232;91;11;248588
2023;764140000;Martin-Église (commune non irisée);;;RUE;SAINT MARTIN;RUE SAINT MARTIN;1;65.741;TERTIAIRE;ENT;61;76414;Martin-Église;247600786;76;28;248589
2024;132160104;Saumaty;261;;RUE;RABELAIS;261 RUE RABELAIS;1;0.002;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248714
2024;132160104;Saumaty;;;RUE;RABELAIS;RUE RABELAIS;1;215.024;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248718
2024;132090803;Romain Rolland-Claudel;393;;RUE;ROLLAND;393 RUE ROLLAND;1;306.605;TERTIAIRE;ENT;61;13055;Marseille;200054807;13;93;248804
2023;112250000;Mas-Saintes-Puelles (commune non irisée);;;;RELAIS HERTZIEN;RELAIS HERTZIEN;1;85.745;TERTIAIRE;ENT;61;11225;Mas-Saintes-Puelles;200035855;11;76;248813
